trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
27053	5838	0	0	3	1	1	1	1.0	1	2013	3	8	5	11.0	36	0	1	2	5901	1.791944444	0.484444444	0.131111111	0.316666667	0.0	0.083333333	1	0.344166667	2.4	1.08	0.0	0.380952
27062	5843	0	0	1	3	6	1	1.0	1	2013	3	9	6	14.75	43	0	0	0	1186	0.26	0.103888889	0.038333333	0.0	0.161111111	0.0	0	0.124166667	1.5	0.23	0.0	0.485459
27131	5858	0	1	3	5	6	5	0.0	1	2013	3	12	2	15.0	73	0	0	0	6461	1.561944444	0.5477777779999999	0.27	0.25	0.0	0.083333333	1	0.533055556	0.0	1.19	10.5	0.632621
27137	5860	0	3	3	3	1	1	1.0	1	2013	3	12	2	17.16666667	40	1	0	1	6838	1.638333333	0.466388889	0.353055556	0.25	0.0	0.0	0	0.418888889	2.9	1.16	0.0	0.450928
27169	5870	1	0	3	1	6	1	1.0	1	2013	3	13	3	10.0	47	0	0	0	4451	1.119444444	0.4613888889999999	0.153611111	0.166666667	0.171666667	0.1	1	0.5722222220000001	3.9	1.09	10.5	0.707282
27174	5871	2	3	4	3	2	5	0.0	1	2013	3	14	4	19.25	9	1	0	2	633	0.164166667	0.053333333	0.0586111109999999	0.0	0.035555556	0.0	0	0.041111111	0.0	0.1	0.0	0.0878378
27186	5875	1	0	3	2	6	3	0.0	1	2013	3	14	4	7.75	12	1	0	0	1583	0.517222222	0.228333333	0.157777778	0.0	0.208333333	0.0	0	0.165833333	0.0	0.4	0.0	0.100503
27214	5879	1	0	3	1	1	1	1.0	1	2013	3	14	4	8.833333332999999	53	1	0	2	1776	0.473055556	0.187777778	0.1769444439999999	0.0	0.1775	0.0	0	0.196666667	1.5	0.44	10.5	0.498588
27223	5881	0	0	3	4	6	1	1.0	1	2013	3	15	5	12.0	40	0	1	0	7113	1.789166667	0.63	0.217777778	0.316666667	0.0	0.1	1	0.479722222	2.8	1.22	0.0	0.321946
27226	5882	0	1	3	1	6	1	1.0	1	2013	3	15	5	20.0	35	0	0	0	8139	2.0527777780000003	0.645	0.128611111	0.2666666669999999	0.243055556	0.147777778	1	0.58	3.9	1.49	0.0	0.604885
27229	5883	0	0	4	3	1	5	0.0	1	2013	3	15	5	9.5	82	0	1	1	923	0.244722222	0.074722222	0.088333333	0.0	0.094722222	0.0	0	0.091666667	0.0	0.24	0.0	0.127273
27260	5888	0	1	1	5	6	2	0.0	1	2013	3	16	6	13.0	16	1	0	0	688	0.164722222	0.048888889	0.0430555559999999	0.0	0.048055556	0.0	0	0.056388889	0.0	0.12	0.0	0.403941
27264	5888	1	0	3	3	6	1	1.0	1	2013	3	16	6	12.5	57	1	0	0	1786	0.438055556	0.166388889	0.103333333	0.0	0.168055556	0.0	0	0.144444444	1.5	0.31	0.0	0.311538
27275	5889	2	2	4	3	1	5	0.0	1	2013	3	16	6	16.0	7	0	0	2	2857	0.6980555559999999	0.249444444	0.200833333	0.033333333	0.0	0.0	0	0.275277778	0.0	0.7	0.0	0.541877
27290	5891	3	1	1	5	6	5	0.0	1	2013	3	17	7	14.25	7	0	0	0	889	0.2225	0.0886111109999999	0.1030555559999999	0.0	0.054444444	0.0	0	0.1222222219999999	0.0	0.28	0.0	0.456818
27292	5891	4	0	3	3	6	1	1.0	1	2013	3	17	7	9.0	30	0	0	0	1839	0.446944444	0.168888889	0.221944444	0.0	0.067222222	0.0	0	0.108888889	1.5	0.3	0.0	0.4260199999999999
27319	5896	1	6	4	4	1	1	1.0	1	2013	3	18	1	15.16666667	50	0	1	2	3082	0.7075	0.2463888889999999	0.247222222	0.066666667	0.0	0.0	0	0.129722222	1.9	0.48	0.0	0.3426119999999999
27344	5902	3	2	4	3	2	5	0.0	1	2013	3	19	2	19.0	8	1	0	2	4025	1.1905555559999998	0.3775	0.151944444	0.0	0.323611111	0.0	0	0.253611111	0.0	0.75	0.0	0.1916759999999999
27348	5903	1	0	4	1	1	1	1.0	1	2013	3	19	2	7.5	53	1	1	1	8506	1.991666667	0.5825	0.097777778	0.0	0.929166667	0.106944444	1	0.576111111	3.0	1.55	0.0	0.599325
27352	5905	1	1	1	3	1	1	1.0	1	2013	3	20	3	16.25	47	1	0	1	991	0.278333333	0.075	0.137777778	0.0	0.079722222	0.0	0	0.122777778	1.5	0.32	0.0	0.0950226
27366	5908	0	3	4	4	1	1	1.0	1	2013	3	21	4	11.83333333	38	1	1	2	1288	0.41	0.125833333	0.153055556	0.0	0.1172222219999999	0.0	0	0.151666667	1.5	0.42	0.0	0.126374
27400	5914	0	0	3	1	6	1	1.0	1	2013	3	22	5	9.5	46	0	1	0	5121	1.162222222	0.3519444439999999	0.225555556	0.0	0.426944444	0.0	0	0.341111111	1.5	0.86	10.5	0.561075
27418	5920	0	2	3	3	1	1	1.0	1	2013	3	23	6	23.16666667	29	1	1	2	8977	2.009722222	0.67	0.3225	0.333333333	0.0	0.0	0	0.488888889	2.4	1.45	0.0	0.620455
27419	5921	0	0	2	4	6	4	1.0	1	2013	3	23	6	12.0	43	0	0	0	3135	0.850555556	0.280555556	0.254722222	0.0	0.3338888889999999	0.0	0	0.279166667	1.5	0.69	0.0	0.385075
27433	5924	0	2	4	3	1	1	1.0	1	2013	3	24	7	14.5	47	0	1	2	7214	1.749166667	0.5325	0.263055556	0.2	0.181111111	0.2	2	0.5505555560000001	3.9	1.42	0.0	0.444501
27438	5924	3	0	4	3	1	5	0.0	1	2013	3	24	7	8.666666667000001	8	1	0	2	4601	1.150833333	0.375	0.118888889	0.0	0.593333333	0.136111111	1	0.29	0.0	0.88	0.0	0.192529
27444	5925	0	6	3	5	6	1	1.0	1	2013	3	25	1	18.33333333	48	1	0	0	4034	1.008611111	0.413888889	0.062222222	0.0	0.566666667	0.0	0	0.399722222	1.5	0.86	0.0	0.7866569999999999
27450	5926	0	2	4	3	1	5	0.0	1	2013	3	25	1	20.5	46	1	1	2	1457	0.34	0.100277778	0.256388889	0.0	0.05	0.0	0	0.1216666669999999	0.0	0.29	0.0	0.2351599999999999
27475	5931	0	5	1	5	1	1	1.0	1	2013	3	28	4	17.5	47	1	1	2	672	0.176111111	0.065277778	0.097777778	0.0	0.025	0.0	0	0.090277778	1.5	0.19	10.5	0.301538
27496	5938	0	1	4	3	1	5	0.0	2	2013	4	1	1	14.33333333	63	0	1	1	2870	0.736666667	0.249444444	0.1819444439999999	0.0	0.199166667	0.0	0	0.157777778	0.0	0.52	0.0	0.0264084999999999
27509	5941	0	1	3	3	6	5	0.0	2	2013	4	1	1	15.0	80	0	1	0	1195	0.333333333	0.1075	0.168611111	0.05	0.0	0.0	0	0.1422222219999999	0.0	0.33	0.0	0.162109
27513	5942	0	2	3	3	6	5	0.0	2	2013	4	1	1	12.75	66	0	0	0	2593	0.710833333	0.213888889	0.223333333	0.0	0.2166666669999999	0.0	0	0.1722222219999999	0.0	0.48	0.0	0.504839
27520	5944	0	0	4	4	4	1	1.0	2	2013	4	2	2	7.0	48	0	1	2	10365	2.5527777780000003	0.744722222	0.4094444439999999	0.483333333	0.0	0.0	0	0.538055556	3.6	2.72	0.0	0.334538
27541	5949	0	5	4	3	6	4	1.0	2	2013	4	2	2	21.25	44	1	1	1	7310	1.770833333	0.568888889	0.146388889	0.316666667	0.046944444	0.1166666669999999	1	0.5	3.1	1.25	0.0	0.541111
27547	5950	0	2	1	5	1	1	1.0	2	2013	4	2	2	16.91666667	25	1	1	1	465	0.113333333	0.028611111	0.051666667	0.0	0.015555556	0.0	0	0.045	1.5	0.1	0.0	0.425926
27614	5967	0	2	3	4	6	1	1.0	2	2013	4	4	4	17.5	28	0	0	0	8146	1.913611111	0.613611111	0.2022222219999999	0.2666666669999999	0.0	0.2166666669999999	1	0.7094444440000001	5.2	1.45	10.5	0.718481
27615	5968	0	0	3	3	6	1	1.0	2	2013	4	4	4	19.5	30	1	0	0	5203	1.225555556	0.42	0.0711111109999999	0.083333333	0.2166666669999999	0.1166666669999999	1	0.389722222	3.0	0.98	0.0	0.474697
27621	5970	1	0	4	1	2	1	1.0	2	2013	4	4	4	4.0	59	0	1	1	15644	3.649166667	1.039722222	0.273611111	0.0	0.7888888890000001	0.0	0	0.586388889	1.5	1.95	0.0	0.1890099999999999
27643	5977	0	1	4	1	1	1	1.0	2	2013	4	4	4	16.0	42	0	1	2	7616	1.7955555559999998	0.608055556	0.262222222	0.166666667	0.083333333	0.15	1	0.409722222	3.2	1.22	0.0	0.361356
27662	5983	1	0	3	1	1	1	1.0	2	2013	4	5	5	8.5	25	1	1	1	20201	4.805	1.478611111	0.310277778	0.6333333329999999	0.0	0.166666667	1	1.165277778	6.7	3.67	0.0	0.499166
27704	5992	2	0	4	4	2	2	0.0	2	2013	4	5	5	14.5	16	0	0	2	2277	0.588888889	0.180833333	0.115833333	0.0	0.2047222219999999	0.0	0	0.151666667	0.0	0.37	0.0	0.141026
27764	6002	1	3	1	5	1	1	1.0	2	2013	4	6	6	17.0	45	1	1	2	783	0.194166667	0.090277778	0.121388889	0.0	0.039166667	0.0	0	0.063055556	1.5	0.15	0.0	0.15859
27771	6002	2	1	4	3	1	3	0.0	2	2013	4	6	6	18.0	13	0	0	2	1475	0.373055556	0.106388889	0.119444444	0.016666667	0.0625	0.1166666669999999	1	0.1036111109999999	0.75	0.3	0.0	0.144772
27773	6002	2	3	4	3	1	3	0.0	2	2013	4	6	6	22.91666667	13	0	0	2	1475	0.373055556	0.106388889	0.2869444439999999	0.016666667	0.0	0.0	0	0.095555556	0.75	0.3	0.0	0.0319767
27792	6004	2	2	4	3	2	5	0.0	2	2013	4	6	6	14.0	7	1	0	1	805	0.243333333	0.063611111	0.1011111109999999	0.0	0.066944444	0.0	0	0.0461111109999999	0.0	0.14	0.0	0.0843373
27805	6007	0	0	1	3	6	5	0.0	2	2013	4	6	6	17.0	25	0	0	0	586	0.1913888889999999	0.066666667	0.055	0.0	0.0875	0.0	0	0.090555556	0.0	0.23	0.0	0.389571
27815	6010	0	0	1	3	2	1	1.0	2	2013	4	6	6	11.5	36	1	0	1	433	0.1216666669999999	0.027777778	0.063611111	0.0	0.038055556	0.0	0	0.049444444	1.5	0.1	0.0	0.252809
27825	6013	0	2	3	5	6	4	1.0	2	2013	4	6	6	12.33333333	21	1	0	1	4157	1.112222222	0.575833333	0.143888889	0.566666667	0.0	0.0	0	0.356388889	1.6	0.85	10.5	0.8456739999999999
27835	6014	0	4	4	3	1	5	0.0	2	2013	4	7	7	17.66666667	66	0	1	1	1425	0.373055556	0.090555556	0.070833333	0.0	0.093888889	0.0	0	0.088055556	0.0	0.28	0.0	0.044164
27857	6021	1	0	4	3	1	5	0.0	2	2013	4	7	7	14.5	68	1	0	1	1658	0.491111111	0.1375	0.114166667	0.0	0.138888889	0.0	0	0.129722222	0.0	0.37	0.0	0.14561
27862	6022	1	2	1	5	1	5	0.0	2	2013	4	7	7	9.333333333	73	1	1	2	9999	2.229166667	0.726666667	0.040555556	0.366666667	0.0	0.083333333	1	0.5736111110000001	0.0	1.69	0.0	0.468281
27901	6035	0	0	3	3	2	5	0.0	2	2013	4	8	1	13.0	71	1	1	1	6222	1.474166667	0.546111111	0.315	0.3	0.0	0.0	0	0.3958333329999999	0.0	1.11	10.5	0.613333
27903	6035	0	3	3	3	2	5	0.0	2	2013	4	8	1	16.41666667	71	1	1	1	7490	1.644444444	0.6316666670000001	0.163055556	0.283333333	0.0	0.0	0	0.578333333	0.0	1.46	10.5	0.6397689999999999
27912	6038	0	3	2	3	6	1	1.0	2	2013	4	8	1	19.0	48	0	1	0	2714	0.633888889	0.240555556	0.103888889	0.0	0.297777778	0.0	0	0.1866666669999999	1.5	0.46	0.0	0.25744
27924	6041	0	5	4	3	2	5	0.0	2	2013	4	9	2	16.33333333	73	0	1	1	1809	0.4525	0.133611111	0.129444444	0.0	0.103333333	0.0	0	0.113333333	0.0	0.27	0.0	0.161765
27931	6045	0	0	3	1	1	1	1.0	2	2013	4	9	2	7.166666667	49	0	1	2	15073	3.616388889	1.076388889	0.300277778	0.333333333	0.0	0.15	1	0.958055556	6.7	2.7	10.5	0.599884
27945	6050	0	1	4	3	2	1	1.0	2	2013	4	9	2	19.83333333	40	0	1	2	6809	1.6602777780000002	0.4658333329999999	0.049444444	0.0	0.433333333	0.166666667	1	0.282777778	3.0	0.99	0.0	0.312377
27946	6050	2	0	4	3	2	5	0.0	2	2013	4	9	2	18.5	5	0	0	2	6809	1.6833333330000002	0.470277778	0.143888889	0.2	0.2166666669999999	0.066666667	1	0.449722222	0.0	1.15	0.0	0.4373069999999999
27948	6051	0	0	1	3	6	5	0.0	2	2013	4	9	2	11.75	64	1	1	0	2534	0.583611111	0.171111111	0.048333333	0.0	0.178055556	0.0	0	0.134166667	0.0	0.42	0.0	0.190476
27957	6054	0	0	4	1	1	1	1.0	2	2013	4	9	2	8.5	44	1	1	2	6299	1.604166667	0.4552777779999999	0.254722222	0.0	0.626111111	0.0	0	0.396111111	1.5	1.23	0.0	0.474053
27977	6058	0	8	4	3	2	1	1.0	2	2013	4	9	2	16.08333333	50	1	1	1	2004	0.513888889	0.161666667	0.1172222219999999	0.0	0.25	0.1	1	0.088333333	3.0	0.28	0.0	0.2798739999999999
28058	6077	1	1	4	3	1	5	0.0	2	2013	4	11	4	12.16666667	66	1	1	2	4805	1.111388889	0.3263888889999999	0.074722222	0.0	0.3288888889999999	0.078611111	1	0.189722222	0.0	0.72	0.0	0.464129
28070	6080	1	1	3	3	1	5	0.0	2	2013	4	12	5	16.0	77	1	0	1	16496	4.0425	1.195	0.233055556	0.566666667	0.0	0.166666667	1	1.229722222	0.0	3.3	0.0	0.662977
28098	6088	0	0	4	3	1	5	0.0	2	2013	4	12	5	14.0	87	1	1	2	4195	1.110277778	0.316111111	0.086944444	0.0	0.492222222	0.15	1	0.245555556	0.0	0.84	0.0	0.123303
28130	6094	0	0	3	3	6	4	0.5	2	2013	4	12	5	10.75	23	1	0	0	19618	4.513611111	1.656666667	0.079444444	0.666666667	0.083333333	0.1	1	0.877777778	2.6	3.69	0.0	0.4126579999999999
28181	6106	1	7	4	3	1	1	1.0	2	2013	4	13	6	21.5	32	1	1	1	2225	0.663333333	0.222777778	0.263333333	0.0	0.113333333	0.0	0	0.1255555559999999	1.5	0.45	0.0	0.0442478
28187	6107	1	0	3	3	1	1	1.0	2	2013	4	13	6	15.5	23	1	0	1	1280	0.373055556	0.112222222	0.095833333	0.0	0.158333333	0.0	0	0.151944444	1.5	0.38	0.0	0.585009
28234	6121	1	2	4	3	1	1	1.0	2	2013	4	13	6	11.83333333	58	1	0	1	568	0.1591666669999999	0.059166667	0.079166667	0.0	0.0427777779999999	0.0	0	0.048888889	1.5	0.13	0.0	0.198864
28239	6121	2	0	1	3	1	5	0.0	2	2013	4	13	6	14.5	37	0	0	1	489	0.101944444	0.025555556	0.0	0.0	0.0427777779999999	0.0	0	0.030555556	0.0	0.08	0.0	0.445455
28287	6129	1	1	4	3	1	1	1.0	2	2013	4	14	7	19.16666667	65	1	1	2	4408	1.0794444440000002	0.302777778	0.069444444	0.066666667	0.283333333	0.133333333	1	0.188055556	3.0	0.69	0.0	0.16839
28306	6133	0	0	4	3	1	1	1.0	2	2013	4	14	7	9.0	41	0	1	2	3202	0.743055556	0.275	0.1472222219999999	0.0	0.248333333	0.0	0	0.164166667	1.5	0.51	0.0	0.395939
28322	6138	0	0	4	3	1	5	0.0	2	2013	4	14	7	11.75	82	0	1	1	3894	0.953888889	0.310277778	0.135277778	0.0	0.405555556	0.1041666669999999	1	0.267777778	0.0	0.74	0.0	0.2562239999999999
28332	6140	0	2	3	5	1	1	1.0	2	2013	4	15	1	12.75	51	1	1	1	3021	0.805277778	0.242222222	0.145555556	0.0	0.268055556	0.0	0	0.190555556	1.5	0.64	0.0	0.472303
28347	6141	3	0	4	2	1	5	0.0	2	2013	4	15	1	8.333333332999999	9	1	0	1	1324	0.5125	0.211666667	0.408888889	0.0	0.066666667	0.0	0	0.164722222	0.0	0.44	0.0	0.349073
28369	6147	1	1	4	5	2	1	1.0	2	2013	4	15	1	12.0	29	1	1	1	1020	0.283888889	0.100833333	0.0580555559999999	0.0	0.166666667	0.0	0	0.055833333	1.5	0.16	0.0	0.0497511999999999
28374	6148	0	3	3	1	6	1	1.0	2	2013	4	15	1	17.0	26	1	1	0	6521	1.6675	0.615833333	0.2072222219999999	0.0	0.75	0.0	0	0.426111111	1.5	1.25	0.0	0.6323340000000001
28392	6149	3	1	4	2	2	3	0.0	2	2013	4	15	1	16.0	14	1	0	1	6831	1.772777778	0.538055556	0.185555556	0.05	0.3833333329999999	0.1166666669999999	1	0.391111111	0.85	1.32	0.0	0.274858
28412	6155	0	5	4	3	1	1	1.0	2	2013	4	15	1	15.75	28	1	1	2	4510	1.188333333	0.324722222	0.238888889	0.0	0.251111111	0.0	0	0.280833333	1.5	0.84	0.0	0.384768
28426	6156	1	6	4	3	2	1	1.0	2	2013	4	15	1	21.5	47	1	1	2	2639	0.7402777779999999	0.218055556	0.144444444	0.0	0.14	0.0	0	0.136666667	1.5	0.43	0.0	0.097561
28455	6162	0	5	4	3	2	5	0.0	2	2013	4	16	2	19.5	45	0	1	1	3791	0.974722222	0.3338888889999999	0.0841666669999999	0.0	0.241111111	0.143055556	1	0.193333333	0.0	0.55	0.0	0.2298849999999999
28459	6162	2	1	1	2	2	3	0.0	2	2013	4	16	2	15.0	12	0	0	1	1356	0.366111111	0.1041666669999999	0.1225	0.0	0.110833333	0.0	0	0.1011111109999999	0.0	0.22	0.0	0.398352
28490	6168	0	1	4	1	1	1	1.0	2	2013	4	16	2	15.5	45	1	1	1	4163	1.055277778	0.358055556	0.113611111	0.0	0.563333333	0.0	0	0.348611111	1.5	0.88	0.0	0.56255
28493	6168	1	0	4	2	1	1	1.0	2	2013	4	16	2	7.75	48	0	1	1	2290	0.578888889	0.195277778	0.139444444	0.0	0.3458333329999999	0.0	0	0.242222222	1.5	0.6	0.0	0.662844
28514	6173	1	0	3	2	6	2	0.0	2	2013	4	16	2	8.333333332999999	17	0	0	0	2643	0.65	0.227222222	0.321388889	0.0	0.125	0.0	0	0.215277778	0.0	0.51	0.0	0.2167739999999999
28546	6180	0	11	4	3	1	1	1.0	2	2013	4	17	3	18.33333333	43	1	1	1	4200	0.969444444	0.304722222	0.0897222219999999	0.0	0.479722222	0.1	1	0.224444444	3.0	0.78	0.0	0.2351489999999999
28563	6183	0	0	3	1	6	5	0.0	2	2013	4	17	3	8.5	62	1	0	0	2885	0.737222222	0.228333333	0.070277778	0.0	0.3469444439999999	0.0	0	0.214166667	0.0	0.51	0.0	0.512322
28570	6186	0	1	3	3	6	5	0.0	2	2013	4	17	3	15.5	74	1	0	0	1276	0.3358333329999999	0.1175	0.130833333	0.0	0.185277778	0.0	0	0.155277778	0.0	0.3	0.0	0.445438
28620	6198	0	5	4	2	2	1	1.0	2	2013	4	17	3	15.33333333	54	1	1	2	866	0.2369444439999999	0.079722222	0.081111111	0.0	0.092777778	0.0	0	0.070833333	1.5	0.15	0.0	0.137255
28630	6200	1	3	3	5	1	4	0.5	2	2013	4	17	3	17.0	25	1	0	1	1415	0.319444444	0.162777778	0.093611111	0.066666667	0.0	0.0	0	0.179722222	1.15	0.41	0.0	0.516229
28631	6200	1	4	3	5	1	4	0.5	2	2013	4	17	3	17.33333333	25	1	0	1	5579	1.317222222	0.43	0.038611111	0.2666666669999999	0.0	0.0	0	0.361666667	1.6	1.0	0.0	0.771889
28644	6204	1	0	4	4	1	1	1.0	2	2013	4	18	4	8.5	40	0	1	2	11506	2.7175	0.863888889	0.201111111	0.166666667	0.767777778	0.1	1	0.724166667	3.2	2.23	0.0	0.535098
28685	6212	1	2	4	1	1	1	1.0	2	2013	4	19	5	20.0	32	1	0	1	1144	0.260833333	0.077222222	0.070833333	0.0	0.055833333	0.0	0	0.056388889	1.5	0.17	0.0	0.221675
28687	6212	2	1	3	2	1	3	0.0	2	2013	4	19	5	15.5	13	1	0	1	1957	0.496111111	0.2097222219999999	0.173888889	0.05	0.0	0.0	0	0.114722222	0.75	0.32	0.0	0.164649
28698	6215	0	4	1	5	1	1	1.0	2	2013	4	19	5	15.33333333	46	0	1	1	1038	0.265833333	0.1197222219999999	0.119444444	0.0	0.1	0.0	0	0.156944444	1.5	0.35	0.0	0.316814
28699	6215	0	5	1	2	1	1	1.0	2	2013	4	19	5	15.58333333	46	0	1	1	1211	0.303611111	0.1216666669999999	0.111111111	0.0	0.095277778	0.0	0	0.165	1.5	0.32	0.0	0.4797979999999999
28714	6218	1	1	3	3	1	5	0.0	2	2013	4	19	5	14.16666667	76	1	0	1	2667	0.7213888890000001	0.227222222	0.099444444	0.0	0.154722222	0.0	0	0.1541666669999999	0.0	0.48	0.0	0.214414
28728	6221	0	0	4	2	1	1	1.0	2	2013	4	19	5	8.0	40	1	1	1	3595	0.916388889	0.351666667	0.126944444	0.0	0.3908333329999999	0.0	0	0.2188888889999999	1.5	0.62	0.0	0.261421
28731	6221	0	3	4	2	1	1	1.0	2	2013	4	19	5	15.41666667	40	1	1	1	3595	0.8480555559999999	0.255833333	0.1436111109999999	0.0	0.386666667	0.0	0	0.283611111	1.5	0.7	0.0	0.2125369999999999
28732	6221	2	0	4	2	1	5	0.0	2	2013	4	19	5	8.0	10	1	0	1	3595	0.916388889	0.351666667	0.126944444	0.0	0.3908333329999999	0.0	0	0.2188888889999999	0.0	0.62	0.0	0.261421
28736	6222	0	2	4	3	1	1	1.0	2	2013	4	19	5	18.5	49	1	1	1	2284	0.56	0.171111111	0.26	0.05	0.0	0.0	0	0.171666667	2.5	0.46	0.0	0.245955
28742	6222	2	0	3	2	1	2	0.0	2	2013	4	19	5	7.75	17	1	0	1	7788	1.955	0.630833333	0.284166667	0.4	0.0	0.166666667	1	0.5347222220000001	1.25	1.55	0.0	0.50026
28747	6224	0	0	4	4	1	1	1.0	2	2013	4	19	5	6.5	44	0	1	1	15408	3.623055556	1.102777778	0.253611111	0.283333333	0.833333333	0.183333333	1	0.750833333	4.0	2.48	0.0	0.27007
28760	6226	0	1	2	5	6	5	0.0	2	2013	4	20	6	13.58333333	74	0	0	0	3281	0.694722222	0.173611111	0.081388889	0.0	0.204166667	0.0	0	0.200555556	0.0	0.57	0.0	0.378116
28764	6227	0	4	4	2	1	1	1.0	2	2013	4	20	6	12.01666667	50	1	1	1	1958	0.447222222	0.166944444	0.178333333	0.0	0.138888889	0.0	0	0.116388889	1.5	0.4	0.0	0.145585
28766	6227	0	10	4	3	1	1	1.0	2	2013	4	20	6	21.0	50	1	1	1	1968	0.467777778	0.157222222	0.171111111	0.0	0.101388889	0.0	0	0.121111111	1.5	0.35	0.0	0.144495
28777	6229	0	0	4	3	1	1	1.0	2	2013	4	20	6	10.66666667	36	1	1	2	1930	0.516944444	0.161111111	0.223333333	0.0	0.1005555559999999	0.0	0	0.119444444	1.5	0.38	0.0	0.24186
28824	6240	0	0	4	3	2	1	1.0	2	2013	4	20	6	9.0	60	1	1	2	4201	0.953611111	0.2469444439999999	0.136388889	0.0	0.239166667	0.0	0	0.2	1.5	0.57	0.0	0.268056
28829	6240	1	3	4	4	2	1	1.0	2	2013	4	20	6	12.91666667	60	0	1	2	1152	0.3508333329999999	0.124722222	0.251944444	0.0	0.034444444	0.0	0	0.071944444	1.5	0.2	0.0	0.0810811
28830	6241	0	0	4	1	1	1	1.0	2	2013	4	20	6	4.25	53	0	1	2	22668	5.329722222	1.637777778	0.13	0.0	0.983333333	0.1166666669999999	1	0.609166667	3.0	4.69	0.0	0.184223
28834	6242	1	0	3	3	6	4	0.5	2	2013	4	20	6	12.0	22	1	1	0	7639	1.794722222	0.575555556	0.292777778	0.233333333	0.0	0.0	0	0.567777778	1.6	1.28	10.5	0.660959
28853	6248	1	1	2	3	1	1	1.0	2	2013	4	21	7	15.75	27	0	1	2	2161	0.651944444	0.2047222219999999	0.2319444439999999	0.0	0.109166667	0.0	0	0.1275	1.5	0.48	0.0	0.16122
28872	6250	3	1	1	3	3	5	0.0	2	2013	4	21	7	12.01666667	13	0	0	1	876	0.252222222	0.179166667	0.131388889	0.033333333	0.0	0.0	0	0.11	0.0	0.28	0.0	0.151515
28881	6252	0	1	3	5	6	1	1.0	2	2013	4	21	7	15.0	22	1	0	0	7956	2.0102777780000003	0.5725	0.041666667	0.316666667	0.366666667	0.183333333	1	0.5655555560000001	4.1	1.48	0.0	0.322692
28902	6254	5	1	1	3	6	5	0.0	2	2013	4	21	7	12.5	6	1	0	0	454	0.112222222	0.026666667	0.0627777779999999	0.0	0.027777778	0.0	0	0.0430555559999999	0.0	0.1	0.0	0.3548389999999999
28911	6258	0	1	3	5	6	1	0.5	2	2013	4	22	1	18.58333333	27	1	0	0	3849	0.895833333	0.250555556	0.098611111	0.0	0.241666667	0.0	0	0.230277778	0.75	0.6	0.0	0.363088
28915	6259	0	3	4	3	1	4	1.0	2	2013	4	22	1	9.333333333	50	1	1	2	1017	0.252222222	0.08	0.189722222	0.0	0.016666667	0.0	0	0.0675	1.5	0.19	0.0	0.0864197999999999
28919	6261	1	0	4	3	1	1	1.0	2	2013	4	22	1	22.5	38	1	1	1	19423	5.052777778	1.545833333	0.075	0.983333333	0.0	0.1166666669999999	1	0.6911111109999999	3.1	3.36	0.0	0.368167
28925	6262	1	1	1	3	6	5	0.0	2	2013	4	22	1	13.5	66	0	0	0	571	0.201388889	0.074166667	0.151944444	0.0	0.024722222	0.0	0	0.061944444	0.0	0.14	0.0	0.0313901
28944	6266	0	1	3	5	2	1	1.0	2	2013	4	22	1	15.25	57	1	1	1	2678	0.7013888890000001	0.226111111	0.038611111	0.0	0.163055556	0.0	0	0.150833333	1.5	0.39	0.0	0.235727
28945	6266	0	3	1	3	2	1	1.0	2	2013	4	22	1	16.75	57	1	1	1	1319	0.2975	0.087777778	0.074722222	0.0	0.088888889	0.0	0	0.078055556	1.5	0.18	0.0	0.1779359999999999
28961	6269	0	3	4	3	1	1	1.0	2	2013	4	22	1	18.16666667	42	0	1	1	4246	1.13	0.413055556	0.2875	0.133333333	0.0	0.0	0	0.322222222	2.5	0.97	0.0	0.4068969999999999
28978	6272	1	0	3	1	2	1	1.0	2	2013	4	22	1	7.166666667	38	0	1	2	9523	2.455833333	0.750277778	0.3291666669999999	0.35	0.0	0.1166666669999999	1	0.757777778	3.5	1.58	10.5	0.7800590000000001
28984	6273	1	1	3	3	6	4	0.5	2	2013	4	22	1	20.5	19	1	0	0	1781	0.4794444439999999	0.173333333	0.100277778	0.0	0.123888889	0.0	0	0.1447222219999999	0.75	0.41	0.0	0.21881
28989	6275	0	0	3	3	6	5	0.0	2	2013	4	22	1	12.33333333	82	1	0	0	1109	0.304444444	0.079444444	0.111388889	0.0	0.052777778	0.0	0	0.061666667	0.0	0.19	0.0	0.130631
29011	6280	0	0	3	1	1	1	1.0	2	2013	4	23	2	7.666666667	31	0	1	1	16566	3.68	1.193055556	0.330833333	0.433333333	0.0	0.166666667	1	1.119166667	6.2	2.94	10.5	0.741375
29017	6282	1	1	3	5	2	5	0.0	2	2013	4	23	2	9.75	68	0	1	1	28159	6.281388889	1.884444444	0.120833333	0.8	0.0	0.2	2	1.149722222	0.0	4.93	10.5	0.511476
29027	6286	0	0	1	3	2	1	1.0	2	2013	4	23	2	8.0	52	1	1	1	824	0.216111111	0.072222222	0.128333333	0.0	0.075	0.0	0	0.073055556	1.5	0.14	0.0	0.48289
